city,state_id,population
Camp Pendleton North,CA,7903.0
Wilmington Manor,DE,7902.0
Downingtown,PA,7897.0
Grand Ledge,MI,7896.0
Waller,WA,7894.0
Old Forge,PA,7894.0
Lincolnshire,IL,7893.0
Mansfield Center,MA,7892.0
Jersey Village,TX,7890.0
Hardyston,NJ,7886.0
Riverside,NJ,7884.0
Centerville,GA,7884.0
Oberlin,OH,7882.0
West Long Branch,NJ,7881.0
Hollis,NH,7880.0
Flushing,MI,7880.0
Middletown,KY,7877.0
Ashland,VA,7875.0
Seminole,TX,7871.0
Altoona,WI,7870.0
Tuskegee,AL,7870.0
Mascoutah,IL,7870.0
Grand Blanc,MI,7870.0
Abingdon,VA,7867.0
Temple Hills,MD,7864.0
Boyes Hot Springs,CA,7863.0
Bridge City,TX,7862.0
Vandenberg Village,CA,7861.0
Eaton,OH,7858.0
Cumberland,ME,7855.0
Woodlake,CA,7854.0
North Weeki Wachee,FL,7853.0
Hastings-on-Hudson,NY,7853.0
Luquillo,PR,7841.0
Princeton,IL,7840.0
Los Fresnos,TX,7837.0
Blandon,PA,7837.0
South Weber,UT,7836.0
Smithville,NJ,7835.0
Watford City,ND,7835.0
Upton,MA,7835.0
Crookston,MN,7835.0
Covington,VA,7832.0
Latrobe,PA,7830.0
Sallisaw,OK,7825.0
Halifax,MA,7824.0
DeFuniak Springs,FL,7823.0
Chester,NJ,7822.0
Baldwinsville,NY,7822.0
Olivette,MO,7822.0
Winters,CA,7820.0
Breckenridge,CO,7818.0
Bow,NH,7816.0
Medina,NY,7816.0
North Cornwall,PA,7815.0
Thousand Palms,CA,7814.0
Southeast Arcadia,FL,7813.0
Woodstock,CT,7813.0
Seville,OH,7812.0
Montrose,VA,7810.0
Port Jefferson Station,NY,7808.0
Wilson,PA,7807.0
Aubrey,TX,7806.0
Carnegie,PA,7806.0
Waterboro,ME,7803.0
Porters Neck,NC,7802.0
Pittston,PA,7802.0
Rio Bravo,TX,7797.0
Withamsville,OH,7788.0
Carneys Point,NJ,7787.0
Campbell,OH,7785.0
Guadalupe,CA,7783.0
Charlestown,RI,7780.0
Clarksville,AR,7780.0
Providence,UT,7780.0
Milan,MI,7778.0
East Huntingdon,PA,7771.0
Pukalani,HI,7769.0
Estes Park,CO,7769.0
Rhinebeck,NY,7768.0
Waite Park,MN,7768.0
Greenfield,NY,7765.0
Park City,KS,7764.0
Forsyth,MO,7761.0
Sangaree,SC,7760.0
Williamstown,MA,7759.0
Swainsboro,GA,7757.0
Cheraw,SC,7757.0
Cherry Valley,CA,7755.0
Dry Run,OH,7754.0
Fort Dix,NJ,7753.0
Jasper,TX,7750.0
Blair,NE,7748.0
Round Lake Park,IL,7747.0
Spring Valley Lake,CA,7744.0
Strathmore,NJ,7742.0
Glastonbury Center,CT,7742.0
Spring Township,PA,7741.0
Quarryville,PA,7741.0
South Boston,VA,7740.0
Salida,CO,7740.0
Albion,NY,7738.0
Sabana Seca,PR,7731.0
Salem,IL,7730.0
Shelburne,VT,7728.0
Payette,ID,7727.0
Grove,OK,7726.0
Gettysburg,PA,7724.0
Center Township,PA,7723.0
Thornbury,PA,7719.0
Southwood Acres,CT,7715.0
Kasson,MN,7715.0
Granite Falls,WA,7713.0
Rockwood,VA,7712.0
York,NE,7711.0
Clear Lake,IA,7711.0
West Samoset,FL,7708.0
Maurice River,NJ,7704.0
Wedgefield,FL,7701.0
Fanwood,NJ,7697.0
Antigo,WI,7695.0
Green,OR,7695.0
Mammoth Lakes,CA,7694.0
Ogden,NC,7692.0
Baldwin Harbor,NY,7690.0
Big Flats,NY,7689.0
Carbondale,CO,7684.0
Chippewa,PA,7682.0
Orange,MA,7682.0
Oceano,CA,7678.0
Plaistow,NH,7677.0
Sebastopol,CA,7674.0
Hastings,MI,7670.0
Indiantown,FL,7669.0
Half Moon,NC,7669.0
Plain City,UT,7669.0
Richfield,UT,7668.0
Polk Township,PA,7666.0
St. Rose,LA,7665.0
Westminster,MA,7665.0
Holtville,CA,7664.0
Allegany,NY,7663.0
Valley Township,PA,7661.0
Middlebury,CT,7661.0
Auburn,GA,7660.0
Thurmont,MD,7659.0
Eden,NY,7657.0
Oakdale,LA,7656.0
Meadow Lakes,AK,7656.0
Brighton,MI,7656.0
Chehalis,WA,7654.0
Butler,NJ,7654.0
Inwood,FL,7651.0
Lake of the Woods,VA,7649.0
Palmyra,NY,7646.0
Lamar,CO,7646.0
Windsor,WI,7644.0
North Springfield,VA,7644.0
Scotia,NY,7642.0
Upper Milford,PA,7638.0
Marshfield,MO,7638.0
Charlestown,IN,7637.0
Catalina,AZ,7635.0
Devils Lake,ND,7631.0
River Oaks,TX,7630.0
San Lorenzo,PR,7629.0
Wapato,WA,7627.0
Waupaca,WI,7627.0
Richmond,RI,7626.0
South Beloit,IL,7624.0
Winslow,ME,7624.0
Thomaston,CT,7623.0
Summit View,WA,7621.0
Wimauma,FL,7621.0
Berwick,ME,7620.0
Broadview,IL,7618.0
Schaghticoke,NY,7604.0
Calumet Park,IL,7602.0
Livonia,NY,7601.0
Escalon,CA,7601.0
Perry,IA,7601.0
Farmington,ME,7600.0
Shirley,MA,7598.0
Emerson,NJ,7596.0
Bernardsville,NJ,7594.0
Caribou,ME,7593.0
Tuttle,OK,7593.0
Piñon Hills,CA,7592.0
Zuni Pueblo,NM,7590.0
LaFayette,GA,7589.0
Palmyra,PA,7587.0
Twin Lakes,CO,7586.0
Sappington,MO,7577.0
Glen Ridge,NJ,7574.0
Floresville,TX,7571.0
Dighton,MA,7571.0
Makawao,HI,7570.0
Hales Corners,WI,7567.0
East Fallowfield,PA,7567.0
Hughson,CA,7565.0
Scappoose,OR,7564.0
Lawrence Township,PA,7562.0
North Patchogue,NY,7561.0
Glenside,PA,7558.0
Easton,CT,7558.0
Columbia Falls,MT,7556.0
Harrison,TN,7555.0
Eden Isle,LA,7554.0
Ancient Oaks,PA,7554.0
Jackson,CA,7550.0
Fairview,TN,7549.0
Marshall,MI,7548.0
East Manchester,PA,7545.0
Kula,HI,7541.0
North Hanover,NJ,7540.0
Sanger,TX,7540.0
Albertville,MN,7539.0
Delafield,WI,7536.0
Berlin,NJ,7536.0
Big Stone Gap,VA,7533.0
Royalton,NY,7532.0
Pikeville,KY,7531.0
Haddon Heights,NJ,7529.0
Larose,LA,7529.0
Loudoun Valley Estates,VA,7528.0
Gold River,CA,7523.0
Fairfax,CA,7522.0
Mount Horeb,WI,7520.0
Mantua,VA,7520.0
Norwich,NY,7518.0
Benton,IL,7518.0
Marengo,IL,7517.0
Chesterfield,NJ,7516.0
Gurabo,PR,7515.0
Lower Windsor,PA,7514.0
Fairlawn,OH,7514.0
Fort Scott,KS,7514.0
Robinson,IL,7513.0
Tyrone,GA,7506.0
Diamondhead,MS,7504.0
Laughlin,NV,7502.0
Purcell,OK,7502.0
Hatboro,PA,7501.0
Lowell,MI,7501.0
Creston,IA,7499.0
West Slope,OR,7498.0
Beebe,AR,7497.0
Dos Palos,CA,7494.0
Citrus Hills,FL,7492.0
Upper Hanover,PA,7483.0
West Brandywine,PA,7482.0
McCordsville,IN,7479.0
Lockwood,MT,7479.0
Silvis,IL,7475.0
Upper Deerfield,NJ,7473.0
Pulaski,TN,7472.0
Mount Shasta,CA,7472.0
Ojai,CA,7470.0
Monticello,NY,7468.0
Brecknock,PA,7465.0
Villa Hills,KY,7461.0
St. Gabriel,LA,7460.0
Palmer,AK,7456.0
Keystone Heights,FL,7449.0
Topanga,CA,7449.0
Waterloo,NY,7443.0
North Star,DE,7441.0
White Oak,PA,7441.0
Orosi,CA,7441.0
Rockton,IL,7441.0
Park City,IL,7438.0
Ashland,PA,7437.0
Florence,CO,7433.0
Highlands,TX,7432.0
Edgerton,WI,7431.0
Old Lyme,CT,7431.0
Old Town,ME,7431.0
New London,WI,7430.0
McCook,NE,7426.0
North Bend,WA,7423.0
Etowah,NC,7420.0
Hiawatha,IA,7420.0
South Berwick,ME,7420.0
Hubbard,OH,7419.0
River Rouge,MI,7419.0
Stratham,NH,7418.0
Hillcrest,NY,7418.0
Sandwich,IL,7418.0
Belen,NM,7416.0
Inverness,FL,7414.0
Marion,VA,7414.0
Cotati,CA,7410.0
Mills River,NC,7406.0
Saranac Lake,NY,7404.0
West Cocalico,PA,7403.0
West Concord,MA,7402.0
Sanibel,FL,7401.0
Fairfield,NJ,7400.0
Frankfort,NY,7400.0
Farmington,AR,7400.0
Soldotna,AK,7398.0
Robeson,PA,7395.0
Welcome,SC,7394.0
New Bremen,OH,7393.0
Mentor-on-the-Lake,OH,7390.0
Baywood,NY,7389.0
Middletown,PA,7386.0
Farr West,UT,7385.0
Ephrata,WA,7383.0
South Heidelberg,PA,7382.0
Lihue,HI,7381.0
Pembroke,NC,7381.0
Steele Creek,AK,7380.0
Le Roy,NY,7379.0
University of California-Davis,CA,7379.0
Providence Village,TX,7377.0
Webster City,IA,7377.0
Inverness,IL,7376.0
Clarkston,WA,7375.0
Smithfield Township,PA,7373.0
Middlesex,PA,7373.0
Montpelier,VT,7372.0
Tolleson,AZ,7372.0
New Roads,LA,7370.0
Ponchatoula,LA,7369.0
Oroville East,CA,7368.0
Plumas Lake,CA,7367.0
Winsted,CT,7367.0
Skiatook,OK,7367.0
Buena Vista,NJ,7366.0
New Hanover,NJ,7366.0
Coeymans,NY,7363.0
Pomona,NJ,7362.0
Charles City,IA,7359.0
Frankstown,PA,7356.0
Yreka,CA,7356.0
Stanwood,WA,7354.0
Leola,PA,7352.0
St. Joseph,MN,7351.0
Canóvanas,PR,7351.0
Hudsonville,MI,7348.0
Spring Hill,KS,7345.0
Philadelphia,MS,7345.0
Bellbrook,OH,7344.0
Northridge,OH,7343.0
Dayton,NJ,7340.0
Hampden,ME,7340.0
Gibsonville,NC,7339.0
Dade City,FL,7338.0
Southgate,FL,7338.0
Greenville,NY,7336.0
Winooski,VT,7333.0
Middleborough Center,MA,7333.0
Rockville,CT,7332.0
East Pikeland,PA,7331.0
East Marlborough,PA,7326.0
Homeland,CA,7326.0
Bryans Road,MD,7325.0
Valley Center,KS,7325.0
New Sewickley,PA,7323.0
Ormond-by-the-Sea,FL,7322.0
Umatilla,OR,7321.0
Strasburg,VA,7320.0
Oak Grove,KY,7320.0
Geneva,OH,7317.0
Whiteville,NC,7315.0
South Lockport,NY,7315.0
Derry Township,PA,7314.0
Franklin,CA,7314.0
Centerville,SC,7303.0
Shenango,PA,7299.0
Woodlake,VA,7299.0
St. Johnsbury,VT,7299.0
Belmont,NH,7298.0
Wellington,KS,7297.0
Longboat Key,FL,7296.0
Meraux,LA,7296.0
Pompey,NY,7294.0
Connellsville,PA,7290.0
Hardeeville,SC,7290.0
Torrington,WY,7289.0
New Cumberland,PA,7288.0
Kaufman,TX,7281.0
Huron,CA,7281.0
Buffalo Township,PA,7280.0
Moab,UT,7278.0
Busti,NY,7277.0
Wildwood,FL,7276.0
Wawayanda,NY,7276.0
Pinehurst,MA,7275.0
Ralston,NE,7273.0
Northport,NY,7273.0
Wauseon,OH,7269.0
Delphos,OH,7267.0
St. Louis,MI,7265.0
Lampasas,TX,7263.0
Pleasantville,NY,7260.0
Neptune Beach,FL,7259.0
Napili-Honokowai,HI,7258.0
Lebanon,CT,7256.0
Crystal City,TX,7255.0
Williston Park,NY,7253.0
Union Grove,WI,7251.0
Durham,CT,7248.0
Kenwood,OH,7244.0
Lakes of the Four Seasons,IN,7243.0
Richland,MS,7241.0
Belle Isle,FL,7240.0
Bedford,VA,7240.0
Attica,NY,7239.0
Woodstock,VA,7239.0
Franklin,NC,7238.0
Emmitsburg,MD,7235.0
Willows,CA,7234.0
East Hills,NY,7233.0
Oakdale,NY,7231.0
La Feria,TX,7230.0
Maxatawny,PA,7227.0
New Albany,MS,7226.0
Midland Park,NJ,7216.0
Landen,OH,7214.0
Rockport,MA,7212.0
Alta Sierra,CA,7207.0
Dunellen,NJ,7202.0
Corbin,KY,7202.0
Milan,TN,7201.0
Jackson,WI,7200.0
Riverdale Park,MD,7200.0
Knoxville,IA,7199.0
Skaneateles,NY,7198.0
Lander,WY,7197.0
Swanzey,NH,7195.0
Unionville,NC,7195.0
Washington Township,PA,7195.0
Gunnison,CO,7195.0
Hornsby Bend,TX,7194.0
South Monrovia Island,CA,7192.0
Morrow,GA,7192.0
Interlaken,CA,7191.0
Acton,CA,7185.0
Hobart,WA,7182.0
Enoch,UT,7180.0
Pacific,WA,7178.0
Canfield,OH,7176.0
Independence,OH,7175.0
Elsa,TX,7174.0
Mecca,CA,7174.0
Sioux Center,IA,7174.0
Pembroke,NH,7172.0
Commerce,GA,7172.0
East Franklin,NJ,7170.0
Austell,GA,7170.0
Earl,PA,7169.0
West Bridgewater,MA,7165.0
Conewago Township,PA,7164.0
Glenolden,PA,7164.0
Parkville,PA,7162.0
Parkville,MO,7162.0
Hillsborough,NC,7161.0
Utuado,PR,7160.0
Green Brook,NJ,7158.0
Gonzales,TX,7158.0
Nyack,NY,7156.0
Calverton,NY,7154.0
Wynne,AR,7152.0
Tyrone,PA,7151.0
Lawrenceville,IL,7150.0
Yardville,NJ,7148.0
Cottage Grove,WI,7143.0
De Soto,MO,7141.0
Palmyra,NJ,7140.0
Gilford,NH,7139.0
Nappanee,IN,7139.0
Portage Lakes,OH,7139.0
Fair Plain,MI,7138.0
Atherton,CA,7137.0
Nibley,UT,7135.0
Walled Lake,MI,7134.0
Galliano,LA,7131.0
Freeland,MI,7125.0
Ewa Villages,HI,7118.0
Live Oak,FL,7118.0
Bonne Terre,MO,7118.0
Brook Highland,AL,7116.0
Fort Riley,KS,7116.0
Calipatria,CA,7114.0
Pinson,AL,7106.0
Selma,NC,7101.0
Marble Falls,TX,7099.0
Northgate,OH,7099.0
Bedminster,PA,7098.0
Stow,MA,7098.0
Lake Lorraine,FL,7095.0
Juana Díaz,PR,7095.0
Fort Myers Beach,FL,7094.0
Dunbar,WV,7093.0
Ladera Heights,CA,7090.0
Osceola,AR,7085.0
Syracuse,IN,7085.0
Souderton,PA,7082.0
Clarkson,NY,7079.0
Flatwoods,KY,7079.0
Roosevelt,UT,7075.0
Milton-Freewater,OR,7074.0
Ben Lomond,CA,7071.0
Fort Pierce North,FL,7070.0
Wellsville,NY,7070.0
Nebraska City,NE,7069.0
Sausalito,CA,7068.0
Batesville,MS,7068.0
Twin Rivers,NJ,7067.0
Delaware Township,PA,7066.0
Ridley Park,PA,7065.0
Highland Heights,KY,7065.0
Barnesville,GA,7064.0
Lemoore Station,CA,7063.0
Waikele,HI,7062.0
East Vincent,PA,7062.0
Berrien Springs,MI,7060.0
St. Helena,CA,7059.0
Whitemarsh Island,GA,7058.0
Hudson Falls,NY,7056.0
Sandston,VA,7056.0
Noble,OK,7053.0
Oak Ridge,NC,7049.0
Fort Payne,AL,7049.0
Rochester,IN,7046.0
Orange City,IA,7044.0
Gateway,AK,7037.0
Marksville,LA,7036.0
Truth or Consequences,NM,7035.0
Rancho Calaveras,CA,7035.0
Nuevo,CA,7033.0
Laurium,MI,7032.0
Collinsville,VA,7031.0
Newbury,MA,7031.0
Archbald,PA,7030.0
Gouverneur,NY,7029.0
Osprey,FL,7028.0
Willis,TX,7028.0
Great Neck Plaza,NY,7027.0
Orland Hills,IL,7023.0
East End,AR,7019.0
Kiel,WI,7018.0
Mount Carmel,IL,7016.0
Fort Myers Shores,FL,7010.0
San Martin,CA,7010.0
Cazenovia,NY,7007.0
West Glens Falls,NY,7005.0
St. Augustine Beach,FL,7004.0
Westmere,NY,7001.0
Providence,PA,6998.0
Tappan,NY,6996.0
Crete,NE,6995.0
Adel,GA,6989.0
Hillsboro,IL,6984.0
Joshua Tree,CA,6980.0
Keyport,NJ,6977.0
Conemaugh Township,PA,6977.0
Summit Township,PA,6976.0
Stevensville,MD,6973.0
Brier,WA,6970.0
Sedona,AZ,6969.0
Milltown,NJ,6967.0
Hamilton,MT,6964.0
Ashland,WI,6962.0
Leitchfield,KY,6962.0
Cos Cob,CT,6959.0
Creswell,OR,6959.0
Bondurant,IA,6958.0
Mechanicstown,NY,6957.0
Wytheville,VA,6956.0
Stratford,NJ,6955.0
Catoosa,OK,6953.0
Bern,PA,6952.0
Paintsville,KY,6952.0
Peru,NY,6950.0
Desert Palms,CA,6947.0
Epping,NH,6945.0
Bremen,GA,6945.0
Prairie View,TX,6944.0
Ocean City,MD,6944.0
Cochituate,MA,6942.0
Barberton,WA,6941.0
Madison Park,NJ,6941.0
Franklin Township,PA,6941.0
Whitinsville,MA,6941.0
Decatur,TX,6939.0
Gleneagle,CO,6936.0
Vandalia,IL,6936.0
Madison,SD,6933.0
Fort Meade,FL,6932.0
Willow Oak,FL,6930.0
South Valley Stream,NY,6930.0
Kentfield,CA,6930.0
Mount Ivy,NY,6925.0
Avon,NY,6924.0
Page,AZ,6924.0
Treasure Island,FL,6921.0
Spring Lake Park,MN,6919.0
Black Jack,MO,6918.0
Lewisburg,WV,6917.0
Viola,NY,6917.0
San Isidro,PR,6915.0
Springs,NY,6912.0
Mira Monte,CA,6912.0
Woodland,WA,6911.0
Phelps,NY,6907.0
Upper Freehold,NJ,6906.0
Pollock Pines,CA,6905.0
Laurence Harbor,NJ,6904.0
Westbrook,CT,6904.0
Clover Creek,WA,6902.0
Indian River Estates,FL,6902.0
Gulf Breeze,FL,6900.0
Village St. George,LA,6900.0
Lake Mills,WI,6897.0
Atkinson,NH,6897.0
Byron,IL,6896.0
Bridge City,LA,6894.0
Great Barrington,MA,6894.0
Dunbar,PA,6893.0
Puerto Real,PR,6892.0
Colusa,CA,6891.0
Union,OH,6891.0
Junction City,OR,6891.0
Hondo,TX,6889.0
University Park,IL,6887.0
Southampton Township,PA,6886.0
Ephraim,UT,6886.0
Mountainside,NJ,6885.0
Farmington,NH,6884.0
Milo,NY,6879.0
Chestertown,MD,6878.0
Belle Haven,VA,6877.0
Seward,NE,6876.0
Sturgis,SD,6876.0
Beacon Square,FL,6873.0
St. Martinville,LA,6872.0
Harrisville,UT,6872.0
Mead,WA,6870.0
Huron,OH,6869.0
Tabernacle,NJ,6868.0
Loomis,CA,6866.0
King,NC,6861.0
Latimer,MS,6861.0
Jackson Township,PA,6860.0
Youngtown,AZ,6859.0
Russellville,KY,6858.0
North Branch,MN,6856.0
Milford,OH,6855.0
Kingsland,TX,6853.0
Greenbrier,TN,6852.0
Lake Mathews,CA,6848.0
Eldridge,IA,6846.0
Upper Mount Bethel,PA,6843.0
Moapa Valley,NV,6843.0
Sunnyvale,TX,6841.0
Bee Cave,TX,6841.0
Lucas Valley-Marinwood,CA,6841.0
Lovejoy,GA,6840.0
Merrimac,MA,6839.0
Fircrest,WA,6835.0
Clay Township,PA,6831.0
Yabucoa,PR,6829.0
Trumann,AR,6826.0
Mendota,IL,6826.0
East Earl,PA,6825.0
Huntertown,IN,6824.0
Crossett,AR,6820.0
Old Greenwich,CT,6819.0
River Park,FL,6818.0
Bermuda Dunes,CA,6817.0
Hoosick,NY,6816.0
Mount Vernon,IN,6816.0
Moores Mill,AL,6815.0
St. Francis,MN,6813.0
Kirtland,OH,6812.0
East Buffalo,PA,6806.0
Aquia Harbour,VA,6805.0
Marion,SC,6804.0
Kimberly,WI,6802.0
South Patrick Shores,FL,6802.0
Taylor Mill,KY,6802.0
Perry,FL,6796.0
Valley Park,MO,6796.0
Columbus,WI,6793.0
Mexia,TX,6792.0
Marvin,NC,6792.0
Gypsum,CO,6790.0
Fowler,CA,6790.0
Kingston,RI,6789.0
Exeter,RI,6782.0
Mount Hope,NY,6781.0
Lincoln,AL,6781.0
Guánica,PR,6781.0
Inniswold,LA,6777.0
Lutherville,MD,6773.0
Williamson,NY,6772.0
Whitmore Lake,MI,6771.0
East Coventry,PA,6770.0
Millersville,TN,6769.0
Cortland,OH,6768.0
South Hanover,PA,6766.0
Upper Nazareth,PA,6764.0
Lexington,TN,6763.0
New Hartford,CT,6755.0
Bullskin,PA,6751.0
Pembroke Park,FL,6749.0
Groveland,MA,6749.0
Lake Hallie,WI,6747.0
Ellettsville,IN,6747.0
Montevallo,AL,6738.0
Hanover,NY,6737.0
Mount Healthy,OH,6736.0
Naples Manor,FL,6735.0
Allendale,NJ,6734.0
Snowflake,AZ,6733.0
Rupert,ID,6733.0
Bayville,NY,6732.0
Plymouth,NH,6731.0
Litchfield,IL,6731.0
Lincoln,MA,6726.0
Washington Township,PA,6725.0
Lacy-Lakeview,TX,6721.0
Green Knoll,NJ,6720.0
Sitka,AK,6720.0
Roaring Spring,PA,6718.0
Woodfin,NC,6717.0
Rumson,NJ,6714.0
Homeacre-Lyndora,PA,6714.0
Broadway,VA,6712.0
Medina,MN,6712.0
Byron Center,MI,6710.0
Thermalito,CA,6704.0
Tunkhannock Township,PA,6703.0
Parkwood,WA,6700.0
Clifton Heights,PA,6697.0
Dahlonega,GA,6696.0
Green Hill,TN,6695.0
Roeland Park,KS,6688.0
Castroville,CA,6686.0
Dayton,MN,6686.0
Taneytown,MD,6685.0
Cherryville,NC,6682.0
East Porterville,CA,6679.0
Berkley,MA,6679.0
Crystal Lake,FL,6671.0
Savage,MD,6671.0
West Point,NY,6670.0
Garden Home-Whitford,OR,6666.0
Lauderdale-by-the-Sea,FL,6664.0
Church Hill,TN,6664.0
Belle Plaine,MN,6660.0
Linwood,NJ,6658.0
Ashville,OH,6658.0
Groesbeck,OH,6656.0
Sandersville,GA,6655.0
Blairsville,PA,6654.0
Sturtevant,WI,6652.0
Cherry Hills Village,CO,6647.0
Barrington,NJ,6642.0
Pendleton,NY,6642.0
Tecumseh,OK,6636.0
Cedarhurst,NY,6633.0
Air Force Academy,CO,6633.0
Folcroft,PA,6632.0
Guadalupe,AZ,6631.0
Belmont,VA,6629.0
North Syracuse,NY,6628.0
Veneta,OR,6628.0
Manorhaven,NY,6627.0
Dalton,MA,6625.0
Paloma Creek South,TX,6624.0
Battlefield,MO,6622.0
North Caldwell,NJ,6621.0
Beaver Dam,KY,6621.0
Myers Corner,NY,6620.0
Winthrop Harbor,IL,6618.0
Scriba,NY,6616.0
Hillsboro,OH,6616.0
Brewton,AL,6615.0
Maple Glen,PA,6614.0
Kermit,TX,6613.0
Meridianville,AL,6609.0
Nevada,IA,6608.0
Talent,OR,6608.0
Trinity,NC,6606.0
Hamilton,AL,6606.0
Normandy Park,WA,6604.0
Lago Vista,TX,6604.0
Ambridge,PA,6601.0
Orchard Mesa,CO,6601.0
Amite City,LA,6600.0
Porter,NY,6599.0
Catasauqua,PA,6599.0
Essex,CT,6599.0
Allegheny Township,PA,6594.0
Washington,IA,6594.0
Granby,NY,6592.0
Roslyn Heights,NY,6591.0
Forest Glen,MD,6589.0
Notre Dame,IN,6584.0
Fairfield,ME,6583.0
Tanglewilde,WA,6581.0
Orlovista,FL,6574.0
Mont Belvieu,TX,6574.0
Enola,PA,6574.0
Cold Spring,KY,6571.0
Harvard,MA,6570.0
Keene,TX,6568.0
Walnut Ridge,AR,6568.0
Thompson's Station,TN,6567.0
Stickney,IL,6566.0
Yorketown,NJ,6565.0
Rossford,OH,6562.0
Cushing,OK,6560.0
Homestead Meadows South,TX,6559.0
Plymouth Meeting,PA,6557.0
Lawrence,NY,6556.0
Camp Swift,TX,6553.0
Topsfield,MA,6551.0
Tuckahoe,NY,6549.0
Litchfield,MN,6549.0
Cumming,GA,6547.0
Kathleen,FL,6546.0
Portage,PA,6546.0
Fox Point,WI,6543.0
Slippery Rock,PA,6541.0
Clairton,PA,6541.0
Oakmont,PA,6541.0
Plaquemine,LA,6539.0
Elkin,NC,6536.0
Plattsmouth,NE,6534.0
Hapeville,GA,6534.0
Salem Township,PA,6533.0
Swanton,VT,6530.0
Crozet,VA,6526.0
Peterborough,NH,6524.0
Valley Falls,SC,6522.0
Eagle,CO,6519.0
Bowleys Quarters,MD,6519.0
Fairview,GA,6518.0
Martins Ferry,OH,6517.0
Russells Point,OH,6517.0
West View,PA,6516.0
Milford,MI,6515.0
Otis Orchards-East Farms,WA,6514.0
Hamilton,NY,6511.0
Collins,NY,6511.0
Avon,CO,6511.0
Pimmit Hills,VA,6506.0
Rittman,OH,6506.0
El Rio,CA,6505.0
Granville,NY,6503.0
Duanesburg,NY,6501.0
Monticello,KY,6499.0
Williamston,MI,6498.0
Contra Costa Centre,CA,6497.0
Champion Heights,OH,6495.0
Prospect Park,PA,6492.0
La Habra Heights,CA,6492.0
Saranap,CA,6492.0
Ambler,PA,6491.0
East Rochester,NY,6490.0
Mulvane,KS,6489.0
Lynchburg,TN,6488.0
Camilla,GA,6488.0
East Shoreham,NY,6484.0
Hewlett,NY,6484.0
Cheshire Village,CT,6484.0
Eliot,ME,6484.0
Theodore,AL,6483.0
Prairie du Chien,WI,6477.0
Irvington,NY,6473.0
Prestonsburg,KY,6473.0
Edgemoor,DE,6471.0
Moraine,OH,6470.0
Laurel Bay,SC,6470.0
Penn Yan,NY,6469.0
Red Chute,LA,6468.0
South Hill,NY,6468.0
Potomac Mills,VA,6468.0
Columbia,MS,6468.0
Jan Phyl Village,FL,6467.0
Genoa,IL,6467.0
Ligonier,PA,6466.0
Sidney,MT,6466.0
Ridgeway,NY,6464.0
Glendive,MT,6460.0
Corinth,NY,6455.0
Lackland AFB,TX,6454.0
Cairo,NY,6453.0
Ironwood,MI,6448.0
Emporia,VA,6443.0
Bridgeport,MI,6443.0
Lee,NY,6441.0
Geneseo,IL,6440.0
Vine Grove,KY,6439.0
Devine,TX,6436.0
Litchfield Park,AZ,6436.0
Liberty,TX,6435.0
Oelwein,IA,6433.0
Hurricane,WV,6430.0
North Riverside,IL,6429.0
Cheverly,MD,6428.0
Lake Murray of Richland,SC,6427.0
Darnestown,MD,6424.0
Valley City,ND,6423.0
Salem,IN,6422.0
Douglas,WY,6421.0
Shamong,NJ,6415.0
Walkersville,MD,6415.0
Eudora,KS,6415.0
Killingworth,CT,6414.0
Garrett,IN,6413.0
Branford Center,CT,6413.0
Waikoloa Village,HI,6412.0
Littlestown,PA,6409.0
Bronxville,NY,6408.0
Schriever,LA,6407.0
Andalusia,AL,6407.0
Clarkston Heights-Vineland,WA,6403.0
Las Piedras,PR,6402.0
Hampstead,MD,6401.0
Piedmont,SC,6401.0
Fenton,NY,6400.0
Howland Center,OH,6400.0
Carolina Beach,NC,6399.0
Blackwell,OK,6399.0
Mount Vernon,IA,6398.0
Greenville,IL,6395.0
Mila Doce,TX,6394.0
Marlborough,CT,6394.0
Rockford,MI,6391.0
Steilacoom,WA,6390.0
Wollochet,WA,6390.0
Yaphank,NY,6390.0
Abilene,KS,6390.0
Rhome,TX,6387.0
Newport,NH,6386.0
Belpre,OH,6386.0
Ellenville,NY,6384.0
Rushville,IN,6383.0
International Falls,MN,6382.0
Prosser,WA,6380.0
Rogersville,TN,6380.0
Georges,PA,6378.0
Jasper,GA,6374.0
Nitro,WV,6373.0
East Glenville,NY,6371.0
Meredith,NH,6369.0
Wharton,NJ,6369.0
Johnsburg,IL,6368.0
Buena Vista,VA,6367.0
Sunbury,OH,6367.0
Lochbuie,CO,6366.0
Heathrow,FL,6364.0
Richboro,PA,6364.0
Keyser,WV,6361.0
Cobleskill,NY,6357.0
Cynthiana,KY,6356.0
Tabor City,NC,6355.0
Snyderville,UT,6352.0
Buena Vista,MI,6351.0
Sandown,NH,6350.0
Carroll Township,PA,6350.0
Dacula,GA,6350.0
Allegan,MI,6350.0
Lincroft,NJ,6348.0
Schuyler,NE,6348.0
Orange Lake,NY,6348.0
Tipton,IN,6348.0
Kingston Estates,NJ,6346.0
Swarthmore,PA,6346.0
Carmel Hamlet,NY,6345.0
Gladewater,TX,6341.0
Lely Resort,FL,6340.0
Kosciusko,MS,6340.0
St. John,MO,6338.0
Bangor Base,WA,6336.0
Cumberland,PA,6334.0
Granby,MA,6333.0
Silver Lake,NC,6330.0
Red Lion,PA,6330.0
